,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3053,RAWA BUNGA,-6.2191685,106.871524546381,KFC,-6.220505197639821,106.86788713433411,Fast Food Restaurant
3054,RAWA BUNGA,-6.2191685,106.871524546381,Pasar Rawa Bening Pusat Batu Permata,-6.21543694868335,106.87100089634482,Jewelry Store
3055,RAWA BUNGA,-6.2191685,106.871524546381,Ayam Goreng Bu Haji,-6.216458107118565,106.8702632739554,Asian Restaurant
3056,RAWA BUNGA,-6.2191685,106.871524546381,Jakarta Gems Centre,-6.216019877728072,106.86995610150326,Jewelry Store
3057,RAWA BUNGA,-6.2191685,106.871524546381,Ayam Goreng Sari Rasa (Mang Kabayan),-6.217506644359221,106.86820024899971,Food Truck
3058,RAWA BUNGA,-6.2191685,106.871524546381,Alfamart Stasiun Jatinegara,-6.215583116957237,106.8709659576416,Grocery Store
3059,CIPINANG BESAR SELATAN,-6.229193,106.879362486146,Giant Supermarket Cipinang,-6.227486702552387,106.88334325302152,Farmers Market
3060,CIPINANG BESAR SELATAN,-6.229193,106.879362486146,Pintu Masuk Tol Kebon Nanas,-6.231674435677133,106.87611245449406,Road
3061,CIPINANG BESAR UTARA,-6.220258,106.878308244907,Eat And Eat At Mall@Basura,-6.223558800075223,106.87854492349234,Food Court
3062,CIPINANG BESAR UTARA,-6.220258,106.878308244907,Starbucks (Cipinang),-6.219253152402,106.87808910799437,Coffee Shop
3063,CIPINANG BESAR UTARA,-6.220258,106.878308244907,Starbucks,-6.2242126,106.87781,Coffee Shop
3064,CIPINANG BESAR UTARA,-6.220258,106.878308244907,Mall@Bassura,-6.22405828172573,106.87799512902862,Shopping Mall
3065,CIPINANG BESAR UTARA,-6.220258,106.878308244907,Alfriandra Wedding Souvenir,-6.217807508217189,106.88174279241349,Gift Shop
3066,CIPINANG BESAR UTARA,-6.220258,106.878308244907,Starbucks,-6.224448450419985,106.87783166640399,Coffee Shop
3067,CIPINANG BESAR UTARA,-6.220258,106.878308244907,Bassura XXI,-6.224054257793835,106.87813902578907,Movie Theater
3068,CIPINANG BESAR UTARA,-6.220258,106.878308244907,bistroffee,-6.2244356291950105,106.87774658203125,Café
3069,CIPINANG BESAR UTARA,-6.220258,106.878308244907,Imperial Kitchen & Dimsum,-6.224426102630807,106.87796783071279,Asian Restaurant
3070,CIPINANG MUARA,-6.22634555,106.888428269994,Mie Ayam Bangka ASAN,-6.22604477524579,106.88422916971724,Noodle House
3071,CIPINANG MUARA,-6.22634555,106.888428269994,Somay Pak Aceng,-6.223114588015646,106.88592106606427,Dumpling Restaurant
3072,CIPINANG MUARA,-6.22634555,106.888428269994,Nasi Goreng Ortega,-6.22304876719979,106.88541594758009,Food Truck
3073,CIPINANG MUARA,-6.22634555,106.888428269994,The Godbrewer,-6.228248328823625,106.8847164966379,Coffee Shop
3074,CIPINANG MUARA,-6.22634555,106.888428269994,Pempek Palembang Glory,-6.228686133924508,106.88642380069673,Indonesian Restaurant
3075,CIPINANG MUARA,-6.22634555,106.888428269994,Ayam Bakar Mas Mono,-6.2255302865928694,106.88404222310562,BBQ Joint
3076,PONDOK BAMBU,-6.2353305,106.90145108916,Noor Cafe,-6.232569701829917,106.90158952374209,Coffee Shop
3077,PONDOK BAMBU,-6.2353305,106.90145108916,McDonald's Pondok Bambu,-6.238676370523271,106.89959383586127,Fast Food Restaurant
3078,PONDOK BAMBU,-6.2353305,106.90145108916,Warmindo,-6.2321293127513915,106.90109437868114,Sports Bar
3079,PONDOK BAMBU,-6.2353305,106.90145108916,Soto Mie Bogor,-6.232182897171257,106.90109561370292,Soup Place
3080,PONDOK BAMBU,-6.2353305,106.90145108916,Jajanan BKT,-6.23215907654786,106.901078323379,Night Market
3081,PONDOK BAMBU,-6.2353305,106.90145108916,Komplek Perumahan Bambu Duri,-6.2314991867793985,106.90129874402786,Park
3082,PONDOK BAMBU,-6.2353305,106.90145108916,Pasar pondok bambu,-6.238260607401268,106.90262004915594,Flea Market
3083,PONDOK BAMBU,-6.2353305,106.90145108916,YOGYA Supermarket,-6.239336080687191,106.89999782332772,Department Store
3084,PONDOK BAMBU,-6.2353305,106.90145108916,Restoran 99 Pondok bambu,-6.239219353327308,106.89995733676996,Chinese Restaurant
3085,PONDOK BAMBU,-6.2353305,106.90145108916,Pasar Inpres Pondok Bambu,-6.238459191373322,106.90316382541712,Arcade
3086,PONDOK BAMBU,-6.2353305,106.90145108916,CV Safari Jaya,-6.232158854079001,106.90105082894826,Laundry Service
3087,DUREN SAWIT,-6.2341378,106.919247235137,STARBUCKS,-6.234872037721032,106.9217527169344,Coffee Shop
3088,DUREN SAWIT,-6.2341378,106.919247235137,Bakso Rusuk Radin Inten,-6.232358097748952,106.92249102888606,Indonesian Meatball Place
3089,DUREN SAWIT,-6.2341378,106.919247235137,Bakso Rusuk Solo,-6.232480741315562,106.92225448529659,Indonesian Meatball Place
3090,DUREN SAWIT,-6.2341378,106.919247235137,Indomaret,-6.2361476298327885,106.92246243696071,Convenience Store
3091,DUREN SAWIT,-6.2341378,106.919247235137,Bakso Rusuk Solo,-6.23240803904845,106.92250779681237,Asian Restaurant
3092,PONDOK KELAPA,-6.2410395,106.933153238164,Nasi Goreng MAFIA Pondok Kelapa,-6.2423200509960814,106.93433001819409,Restaurant
3093,PONDOK KELAPA,-6.2410395,106.933153238164,Super Indo,-6.239942302822301,106.93471315053046,Big Box Store
3094,PONDOK KELAPA,-6.2410395,106.933153238164,Ayam KQ5,-6.24297872594755,106.93432002680005,Asian Restaurant
3095,PONDOK KELAPA,-6.2410395,106.933153238164,Rumah Makan Padang Kota Buana,-6.240814604575924,106.93439086331928,Restaurant
3096,PONDOK KELAPA,-6.2410395,106.933153238164,Waroeng Bola,-6.245092498044841,106.93482590416238,Sporting Goods Shop
3097,PONDOK KELAPA,-6.2410395,106.933153238164,Pizza Hut,-6.243482042401411,106.93445725922362,Pizza Place
3098,PONDOK KELAPA,-6.2410395,106.933153238164,Mie Ayam Bangka,-6.2377922751854875,106.93437344240243,Noodle House
3099,PONDOK KELAPA,-6.2410395,106.933153238164,M-2 Salon,-6.244896507373987,106.93475486108278,Salon / Barbershop
3100,PONDOK KELAPA,-6.2410395,106.933153238164,Swimming Pool Taman Air Tirta Mas Palem Indah,-6.241292618194666,106.93664423364866,Pool
3101,PONDOK KELAPA,-6.2410395,106.933153238164,SR Refleksi Pondok Kelapa,-6.238358906910684,106.93413701452847,Massage Studio
3102,PONDOK KELAPA,-6.2410395,106.933153238164,Cindy Pondok Kelapa,-6.242901046418056,106.93443953940499,Gift Shop
3103,PONDOK KELAPA,-6.2410395,106.933153238164,Kolam renang taman palem,-6.240734294222877,106.93628411495614,Pool
3104,MALAKA JAYA,-6.224824,106.935578082571,Bubur Ayam Cirebon,-6.225677736711212,106.93880890157153,Asian Restaurant
3105,MALAKA JAYA,-6.224824,106.935578082571,Starbucks Coffee,-6.220542487343188,106.93582873400014,Coffee Shop
3106,MALAKA JAYA,-6.224824,106.935578082571,SPBU 34-13415 BKT (Banjir Kanal Timur),-6.227188783902129,106.9364072618812,Rest Area
3107,MALAKA JAYA,-6.224824,106.935578082571,"Planet Ban, Pondok Kopi",-6.226876,106.937959,Motorcycle Shop
3108,MALAKA JAYA,-6.224824,106.935578082571,Food court graha XL kuningan,-6.225140865840471,106.93631293656578,Food Court
3109,MALAKA JAYA,-6.224824,106.935578082571,Ramayana,-6.222084091119226,106.93203379032899,Department Store
3110,MALAKA SARI,-6.224299,106.92844490836,"Bakwan Malang - Buaran, Duren Sawit",-6.222968682707688,106.9276205018855,Food Truck
3111,MALAKA SARI,-6.224299,106.92844490836,BKT Jogging Track,-6.2229716771339145,106.92766803488045,Park
3112,MALAKA SARI,-6.224299,106.92844490836,Haagen-Dazs,-6.225709157501675,106.93096947150997,Ice Cream Shop
3113,MALAKA SARI,-6.224299,106.92844490836,Pasar Perumnas Klender,-6.222959787485187,106.92763737500806,Farmers Market
3114,MALAKA SARI,-6.224299,106.92844490836,Osaka Ramen,-6.2277524564156295,106.92590280480226,Noodle House
3115,MALAKA SARI,-6.224299,106.92844490836,Warung Sate Solo Pak Agus,-6.222903662930151,106.9276262659912,Food Truck
3116,MALAKA SARI,-6.224299,106.92844490836,ketan susu & wedang ronde mbok ne an cuk,-6.222994448157425,106.92766799487471,Snack Place
3117,MALAKA SARI,-6.224299,106.92844490836,Domino Pizza,-6.222952711569529,106.9276513038314,Pizza Place
3118,MALAKA SARI,-6.224299,106.92844490836,Ramayana,-6.222084091119226,106.93203379032899,Department Store
3119,MALAKA SARI,-6.224299,106.92844490836,Bakso Kota Cak Man Malaka,-6.22797659233305,106.92864418029785,Food Truck
3120,PONDOK KOPI,-6.2278565,106.941476616853,Bubur Ayam Cirebon,-6.225677736711212,106.93880890157153,Asian Restaurant
3121,PONDOK KOPI,-6.2278565,106.941476616853,Maharani Cake,-6.226052639152495,106.94286976203513,Cupcake Shop
3122,PONDOK KOPI,-6.2278565,106.941476616853,Bakso Ojolali Mas Triman,-6.225207012117592,106.94369894014179,Indonesian Meatball Place
3123,PONDOK KOPI,-6.2278565,106.941476616853,Apotik Tania,-6.224911457340816,106.94416613536609,Pharmacy
3124,PONDOK KOPI,-6.2278565,106.941476616853,Bakso Bakwan Malang Cak Su Kumis,-6.225351530162741,106.94365042833006,Indonesian Restaurant
3125,PONDOK KOPI,-6.2278565,106.941476616853,"Planet Ban, Pondok Kopi",-6.226876,106.937959,Motorcycle Shop
3126,KLENDER,-6.2191354,106.910404178193,Inan Salon Hair & Beauty Spa,-6.220889390850453,106.91220629466858,Spa
3127,KRAMAT JATI,-6.2749404,106.862501350589,Pempek Vella,-6.272706,106.863746,Arcade
3128,KRAMAT JATI,-6.2749404,106.862501350589,Kfc bogor,-6.2765289798451125,106.86282955651195,Fried Chicken Joint
3129,KRAMAT JATI,-6.2749404,106.862501350589,Mie ayam bangka AKIN condet,-6.272765216924349,106.8605452540344,Asian Restaurant
3130,KRAMAT JATI,-6.2749404,106.862501350589,Ayam Kremes Condet,-6.277846168701669,106.86028003692627,Asian Restaurant
3131,BALEKAMBANG,-6.27496565,106.852402484676,Holland Bakery,-6.274027412400201,106.85679632233213,Bakery
3132,BALEKAMBANG,-6.27496565,106.852402484676,Al Mukalla,-6.276658004217429,106.85502729545838,Mediterranean Restaurant
3133,BALEKAMBANG,-6.27496565,106.852402484676,Restoran AL-Mukalla,-6.2766244294485025,106.85506731996234,Middle Eastern Restaurant
3134,KAMPUNG TENGAH,-6.28943445,106.865328601915,Toko Feisal,-6.286276386557986,106.86476469039917,Convenience Store
3135,DUKUH,-6.29329135,106.877045160298,"Restoran Ikan Bakar ""KARIMATA"" Taman Anggrek TMII",-6.292246591000543,106.88117795802283,Indonesian Restaurant
3136,DUKUH,-6.29329135,106.877045160298,Taman Anggrek Indonesia Permai,-6.292709085322137,106.88143159304312,Garden
3137,DUKUH,-6.29329135,106.877045160298,Bread Talk,-6.291215363436492,106.88093287699127,Bakery
3138,DUKUH,-6.29329135,106.877045160298,Bumbu Desa,-6.291622052489369,106.88104537167159,Sundanese Restaurant
3139,DUKUH,-6.29329135,106.877045160298,Pizza Hut,-6.29127803472129,106.880975,Pizza Place
3140,PINANG RANTI,-6.2860869,106.881825135794,Starbucks Coffee,-6.290311005738393,106.88161024448175,Coffee Shop
3141,PINANG RANTI,-6.2860869,106.881825135794,Solaria Tamini Square,-6.290506466366296,106.88138741045663,Indonesian Restaurant
3142,PINANG RANTI,-6.2860869,106.881825135794,McDonald's,-6.290511729208431,106.8810522590763,Fast Food Restaurant
3143,PINANG RANTI,-6.2860869,106.881825135794,Dunkin' Donuts,-6.29033199113087,106.8813491294514,Donut Shop
3144,MAKASAR,-6.26958695,106.888697320072,RM.Sederhana Lintau 88 MuBa,-6.269212778824395,106.88924051999443,Indonesian Restaurant
3145,MAKASAR,-6.26958695,106.888697320072,"Bebek Koali ""Budiyono""",-6.267513446986169,106.89133255081946,Asian Restaurant
3146,MAKASAR,-6.26958695,106.888697320072,Flops airfast,-6.269078,106.892986,Airport Terminal
3147,MAKASAR,-6.26958695,106.888697320072,Bebek Goreng H. Yogi,-6.266374751299404,106.89162647403579,Indonesian Restaurant
3148,MAKASAR,-6.26958695,106.888697320072,Hanggar Airfast Halim Perdana Kusuma Jak-Tim,-6.2689462310064865,106.89310762225323,Airport Terminal
3149,CIPINANG MELAYU,-6.24947735,106.911257985765,Roti Pisang Bakar Ghifari,-6.249943982907017,106.90892261633877,Restaurant
3150,CIPINANG MELAYU,-6.24947735,106.911257985765,RM.Sederhana,-6.2491142390781915,106.90878993742207,Food Court
3151,CIPINANG MELAYU,-6.24947735,106.911257985765,Pizza Hut,-6.252871084007534,106.90951686936427,Pizza Place
3152,CIPINANG MELAYU,-6.24947735,106.911257985765,Superindo Kalimalang,-6.247703063024424,106.91223090078017,Grocery Store
3153,CIPINANG MELAYU,-6.24947735,106.911257985765,Apotek Kimia Farma,-6.253344756007702,106.9095050561966,Pharmacy
3154,CIPINANG MELAYU,-6.24947735,106.911257985765,Inul Vizta,-6.247704391974039,106.91228573379134,Karaoke Bar
3155,CIPINANG MELAYU,-6.24947735,106.911257985765,Soerabi Bandung Enhaii,-6.251051003790788,106.90893304219448,Indonesian Restaurant
3156,CIPINANG MELAYU,-6.24947735,106.911257985765,Naniura Sushi Bar & Restaurant,-6.247855498878389,106.91320972715475,Japanese Restaurant
3157,CIPINANG MELAYU,-6.24947735,106.911257985765,Restoran Sea Food 87,-6.247923844266562,106.91335196979202,Asian Restaurant
3158,CIPINANG MELAYU,-6.24947735,106.911257985765,Bakmi Golek,-6.247936192502731,106.91545730447571,Noodle House
3159,CIPINANG MELAYU,-6.24947735,106.911257985765,Super Indo,-6.247700449997292,106.91202624113555,Supermarket
3160,CIPINANG MELAYU,-6.24947735,106.911257985765,Bakmi Golek Kalimalang,-6.2478852200526385,106.91545279568831,Indonesian Restaurant
3161,CIPINANG MELAYU,-6.24947735,106.911257985765,Seafood 68 Kalimalang,-6.248018990119186,106.91523258902261,Seafood Restaurant
3162,CIPINANG MELAYU,-6.24947735,106.911257985765,Awesome Gym,-6.2476245877691206,106.91205009099058,Gym / Fitness Center
3163,CIPINANG MELAYU,-6.24947735,106.911257985765,Ayam Bakar Mas Mono,-6.24698152502339,106.90890659769812,Indonesian Restaurant
3164,CIPINANG MELAYU,-6.24947735,106.911257985765,Hoka Hoka Bento,-6.246741495154212,106.9087526659342,Japanese Restaurant
3165,CIPINANG MELAYU,-6.24947735,106.911257985765,URBIE Store,-6.250131,106.9089903,Boutique
3166,CIPINANG MELAYU,-6.24947735,106.911257985765,Martabak Kubang,-6.247872170034356,106.91540407641119,Mediterranean Restaurant
3167,CIPINANG MELAYU,-6.24947735,106.911257985765,LOTTERIA JATIWARINGIN,-6.249800020094798,106.90885651056473,Fast Food Restaurant
3168,CIPINANG MELAYU,-6.24947735,106.911257985765,Ropita Kalimalang,-6.247968249334858,106.91487805193215,Café
3169,CIPINANG MELAYU,-6.24947735,106.911257985765,Torry Coffee & Burger,-6.247907195261585,106.91470065824487,Coffee Shop
3170,CIPINANG MELAYU,-6.24947735,106.911257985765,KFC / KFC Coffee,-6.246438275030379,106.90796971321106,Fried Chicken Joint
3171,CIPINANG MELAYU,-6.24947735,106.911257985765,RS. Harum Sisma Medika,-6.247909376537064,106.90952581457924,Hospital
3172,CIPINANG MELAYU,-6.24947735,106.911257985765,Naga Swalayan Jatiwaringin,-6.24837253372244,106.90774605171593,Grocery Store
3173,CIPINANG MELAYU,-6.24947735,106.911257985765,NAGA Pasar Swalayan Jatiwaringin,-6.249093332723602,106.9088591010501,Grocery Store
3174,CIPINANG MELAYU,-6.24947735,106.911257985765,McDonald's,-6.246666836735724,106.90829657698286,Fast Food Restaurant
3175,CIPINANG MELAYU,-6.24947735,106.911257985765,48 cafe n resto,-6.2471203972750775,106.90760839532197,Bakery
3176,CAWANG,-6.25067275,106.867810856502,Bakmi Golek,-6.2505655059760725,106.86573979945507,Noodle House
3177,CAWANG,-6.25067275,106.867810856502,Djago Sambel,-6.252474645106973,106.86483490756908,Indonesian Restaurant
3178,CAWANG,-6.25067275,106.867810856502,KFC,-6.2541319790537075,106.86947955277991,Fast Food Restaurant
3179,CAWANG,-6.25067275,106.867810856502,Alfa Mart,-6.24812909430352,106.8664541838021,Convenience Store
3180,CAWANG,-6.25067275,106.867810856502,Bakmi Berdikari,-6.251621,106.86497,Chinese Restaurant
3181,CAWANG,-6.25067275,106.867810856502,Rumah Makan Padang Sederhana Dewi Sartika,-6.250316118230483,106.86439695583167,Restaurant
3182,CAWANG,-6.25067275,106.867810856502,"Soto Lamongan, Cawang",-6.250457,106.864378,Soup Place
3183,CILILITAN,-6.2622027,106.866267373938,J.Co Donuts & Coffee,-6.263614457816731,106.86559556258727,Donut Shop
3184,CILILITAN,-6.2622027,106.866267373938,"Soto Kudus Ayam Kampung ""Garuda""",-6.261017084979027,106.86396764782924,Indonesian Restaurant
3185,CILILITAN,-6.2622027,106.866267373938,McDonald's,-6.262206771639862,106.86466400750888,Fast Food Restaurant
3186,CILILITAN,-6.2622027,106.866267373938,Samsung Service Center PGC,-6.261969175627247,106.86627711583496,Electronics Store
3187,CILILITAN,-6.2622027,106.866267373938,BreadTalk,-6.262574383042055,106.86525821685791,Bakery
3188,CILILITAN,-6.2622027,106.866267373938,Pizza Hut,-6.262728729925835,106.86520556735572,Pizza Place
3189,CILILITAN,-6.2622027,106.866267373938,Yoshinoya (吉野家),-6.262695971838941,106.86524285663207,Japanese Restaurant
3190,CILILITAN,-6.2622027,106.866267373938,favehotel PGC Cililitan,-6.262551269140361,106.8649399943403,Hotel
3191,CILILITAN,-6.2622027,106.866267373938,Pusat Grosir Cililitan (PGC),-6.262695581996635,106.86577420163395,Shopping Mall
3192,CILILITAN,-6.2622027,106.866267373938,D'Cost Seafood,-6.262132129137332,106.86449491864721,Seafood Restaurant
3193,CILILITAN,-6.2622027,106.866267373938,Dons Burger,-6.262986183827971,106.86559556258727,Burger Joint
3194,CILILITAN,-6.2622027,106.866267373938,KFC,-6.26229221051696,106.8663084247591,Fast Food Restaurant
3195,CILILITAN,-6.2622027,106.866267373938,KFC PGC cililitan,-6.262275728557508,106.86620063089205,Fried Chicken Joint
3196,CILILITAN,-6.2622027,106.866267373938,Majestyk Bakery & Cake Shop,-6.266664713990063,106.86600023491451,Cupcake Shop
3197,CILILITAN,-6.2622027,106.866267373938,Arena Bermain Parpica - PGC,-6.262849681910869,106.86644265866371,Playground
3198,KEBON PALA,-6.25349505,106.876630317482,Pusat Wisata Kuliner Menteng,-6.251366053583188,106.87908608548888,Food Truck
3199,KEBON PALA,-6.25349505,106.876630317482,Bakso Giri Mulyo,-6.253094527989958,106.87660229414658,Food Truck
3200,KEBON PALA,-6.25349505,106.876630317482,Cinema XXI Lippo Plaza Jakarta,-6.256403531768428,106.87766265652134,Movie Theater
3201,CIBUBUR,-6.3561085,106.883562967182,Danau Bakso Cibubur,-6.353686538017891,106.88469886779785,Indonesian Meatball Place
3202,CIBUBUR,-6.3561085,106.883562967182,Soto Kudus Kembang Joyo,-6.351690806897884,106.8835811825179,Soup Place
3203,CIBUBUR,-6.3561085,106.883562967182,"Mount Bromo, East Java",-6.35447,106.88446,Mountain
3204,CIBUBUR,-6.3561085,106.883562967182,Yamien 88 Cijantung,-6.351743254742836,106.88286412951254,Noodle House
3205,KELAPA DUA WETAN,-6.33999485,106.884099342002,Warung Enon,-6.3425401266201,106.88348897451185,Dessert Shop
3206,KELAPA DUA WETAN,-6.33999485,106.884099342002,RIJ Futsal,-6.336134103842479,106.88245611932383,Soccer Field
3207,CIRACAS,-6.3296346,106.876603925069,Ketoprak Mas Nanang,-6.329374469644795,106.87504291534424,Food Truck
3208,CIRACAS,-6.3296346,106.876603925069,RM Koto Jaya masakan padang,-6.327777862548828,106.88052368164062,Indonesian Restaurant
3209,SUSUKAN,-6.3134121,106.86894172778,LotteMart Wholesale,-6.309615658044398,106.86708935745297,Grocery Store
3210,SUSUKAN,-6.3134121,106.86894172778,PoCin,-6.315469806527104,106.86533048555029,Indonesian Restaurant
3211,GEDONG,-6.30389335,106.861094003245,Apotek Gadi Lamba,-6.30483337324548,106.862712634031,Pharmacy
3212,GEDONG,-6.30389335,106.861094003245,HIK SOLO 'LEO',-6.30003533920187,106.8590666896835,Tea Room
3213,GEDONG,-6.30389335,106.861094003245,KFC,-6.302981627829676,106.85741937458428,Fast Food Restaurant
3214,GEDONG,-6.30389335,106.861094003245,Super Indo,-6.303079239595934,106.85728535218176,Supermarket
3215,GEDONG,-6.30389335,106.861094003245,Cafe Frisian Flag Indonesia,-6.30476,106.86514,Café
3216,GEDONG,-6.30389335,106.861094003245,Kantin - Frisian Flag Pasar Rebo,-6.304502562494081,106.86546302403023,Food Court
3217,CIJANTUNG,-6.3220385,106.858162326865,Indomaret,-6.326419,106.858478,Convenience Store
3218,CIJANTUNG,-6.3220385,106.858162326865,Lapangan Futsal MJ,-6.32506707531429,106.8573840802344,Soccer Field
3219,BARU,-6.3230941,106.846302359559,Yamien 88 Cijantung,-6.325627855182997,106.84514913347684,Noodle House
3220,BARU,-6.3230941,106.846302359559,Pizza Hut,-6.326403366746029,106.84721954004448,Pizza Place
